"gender","department","job_title","total_salary","current_year","birth_year","hired_year","termination_year","status","employees"
Female,Operations,Logistics Specialist,176193.21,2025,1976,2020,2025,Inactive,4
Female,Operations,Logistics Specialist,5570764.079999999,2025,1976,2020,,Active,142
Female,Operations,Manufacturing Supervisor,542021.78,2025,1976,2020,2021,Inactive,14
Female,Operations,Manufacturing Supervisor,505150.25,2025,1976,2020,2022,Inactive,13
Female,Operations,Manufacturing Supervisor,706304.76,2025,1976,2020,2023,Inactive,18
Female,Operations,Manufacturing Supervisor,472971.02,2025,1976,2020,2024,Inactive,12
Female,Operations,Manufacturing Supervisor,33964.62,2025,1976,2020,2025,Inactive,1
Female,Operations,Manufacturing Supervisor,5428335.97,2025,1976,2020,,Active,136
Female,Operations,Operations Analyst,94495.77,2025,1976,2020,2020,Inactive,2
Female,Operations,Operations Analyst,242352.19,2025,1976,2020,2021,Inactive,6
Female,Operations,Operations Analyst,555402.77,2025,1976,2020,2022,Inactive,13
Female,Operations,Operations Analyst,544063.35,2025,1976,2020,2023,Inactive,14
Female,Operations,Operations Analyst,476539.26999999996,2025,1976,2020,2024,Inactive,11
Female,Operations,Operations Analyst,72678.9,2025,1976,2020,2025,Inactive,2
Female,Operations,Operations Analyst,5098793.18,2025,1976,2020,,Active,129
Female,Operations,Operations Coordinator,194841.8,2025,1976,2020,2020,Inactive,5
Female,Operations,Operations Coordinator,526841.0,2025,1976,2020,2021,Inactive,13
Female,Operations,Operations Coordinator,312425.27999999997,2025,1976,2020,2022,Inactive,8
Female,Operations,Operations Coordinator,553670.07,2025,1976,2020,2023,Inactive,13
Female,Operations,Operations Coordinator,483379.7,2025,1976,2020,2024,Inactive,12
Female,Operations,Operations Coordinator,67756.38,2025,1976,2020,2025,Inactive,2
Female,Operations,Operations Coordinator,4423440.790000001,2025,1976,2020,,Active,113
Female,Operations,Operations Manager,70518.11,2025,1976,2020,2020,Inactive,2
Female,Operations,Operations Manager,518822.6699999999,2025,1976,2020,2021,Inactive,13
Female,Operations,Operations Manager,517807.85,2025,1976,2020,2022,Inactive,13
Female,Operations,Operations Manager,336069.68000000005,2025,1976,2020,2023,Inactive,8
Female,Operations,Operations Manager,634147.28,2025,1976,2020,2024,Inactive,16
Female,Operations,Operations Manager,71364.66,2025,1976,2020,2025,Inactive,2
Female,Operations,Operations Manager,4676617.789999999,2025,1976,2020,,Active,118
Female,Operations,Plant Manager,219924.06,2025,1976,2020,2021,Inactive,6
Female,Operations,Plant Manager,654410.47,2025,1976,2020,2022,Inactive,17
Female,Operations,Plant Manager,794067.6500000001,2025,1976,2020,2023,Inactive,19
Female,Operations,Plant Manager,436330.76,2025,1976,2020,2024,Inactive,12
Female,Operations,Plant Manager,107728.28,2025,1976,2020,2025,Inactive,3
Female,Operations,Plant Manager,4269758.010000001,2025,1976,2020,,Active,109
Female,Operations,Process Improvement Analyst,113502.92,2025,1976,2020,2020,Inactive,3
Female,Operations,Process Improvement Analyst,336125.24,2025,1976,2020,2021,Inactive,8
Female,Operations,Process Improvement Analyst,567361.23,2025,1976,2020,2022,Inactive,14
Female,Operations,Process Improvement Analyst,377177.71,2025,1976,2020,2023,Inactive,10
Female,Operations,Process Improvement Analyst,489869.61000000004,2025,1976,2020,2024,Inactive,12
Female,Operations,Process Improvement Analyst,224898.1,2025,1976,2020,2025,Inactive,5
Female,Operations,Process Improvement Analyst,4535765.190000001,2025,1976,2020,,Active,113
Female,Operations,Procurement Officer,105913.25,2025,1976,2020,2020,Inactive,3
Female,Operations,Procurement Officer,800671.1400000001,2025,1976,2020,2021,Inactive,20
Female,Operations,Procurement Officer,660090.25,2025,1976,2020,2022,Inactive,16
Female,Operations,Procurement Officer,584705.1699999999,2025,1976,2020,2023,Inactive,14
Female,Operations,Procurement Officer,510241.1499999999,2025,1976,2020,2024,Inactive,13
Female,Operations,Procurement Officer,314132.07,2025,1976,2020,2025,Inactive,8
Female,Operations,Procurement Officer,5742812.6899999995,2025,1976,2020,,Active,145
Female,Operations,Production Planner,87867.34,2025,1976,2020,2020,Inactive,2
Female,Operations,Production Planner,247170.27999999997,2025,1976,2020,2021,Inactive,7
Female,Operations,Production Planner,614159.48,2025,1976,2020,2022,Inactive,15
Female,Operations,Production Planner,424552.98000000004,2025,1976,2020,2023,Inactive,11
Female,Operations,Production Planner,611096.9,2025,1976,2020,2024,Inactive,15
Female,Operations,Production Planner,39934.47,2025,1976,2020,2025,Inactive,1
Female,Operations,Production Planner,4943043.319999999,2025,1976,2020,,Active,123
Female,Operations,Purchasing Assistant,74531.74,2025,1976,2020,2020,Inactive,2
Female,Operations,Purchasing Assistant,510910.7200000001,2025,1976,2020,2021,Inactive,12
Female,Operations,Purchasing Assistant,337888.88,2025,1976,2020,2022,Inactive,8
Female,Operations,Purchasing Assistant,292710.97,2025,1976,2020,2023,Inactive,7
Female,Operations,Purchasing Assistant,610817.24,2025,1976,2020,2024,Inactive,16
Female,Operations,Purchasing Assistant,117891.73000000001,2025,1976,2020,2025,Inactive,3
Female,Operations,Purchasing Assistant,4312756.930000001,2025,1976,2020,,Active,109
Female,Operations,Quality Assurance Coordinator,205370.39,2025,1976,2020,2020,Inactive,5
Female,Operations,Quality Assurance Coordinator,389508.57999999996,2025,1976,2020,2021,Inactive,10
Female,Operations,Quality Assurance Coordinator,229296.84999999998,2025,1976,2020,2022,Inactive,6
Female,Operations,Quality Assurance Coordinator,630158.8,2025,1976,2020,2023,Inactive,15
Female,Operations,Quality Assurance Coordinator,427767.87,2025,1976,2020,2024,Inactive,11
Female,Operations,Quality Assurance Coordinator,35828.08,2025,1976,2020,2025,Inactive,1
Female,Operations,Quality Assurance Coordinator,4746295.070000002,2025,1976,2020,,Active,117
Female,Operations,Scheduling Analyst,80630.9,2025,1976,2020,2020,Inactive,2
Female,Operations,Scheduling Analyst,367961.26999999996,2025,1976,2020,2021,Inactive,10
Female,Operations,Scheduling Analyst,495371.45999999996,2025,1976,2020,2022,Inactive,13
Female,Operations,Scheduling Analyst,756948.16,2025,1976,2020,2023,Inactive,19
Female,Operations,Scheduling Analyst,366875.00999999995,2025,1976,2020,2024,Inactive,9
Female,Operations,Scheduling Analyst,104007.15,2025,1976,2020,2025,Inactive,3
Female,Operations,Scheduling Analyst,4937677.7700000005,2025,1976,2020,,Active,125
Female,Operations,Supply Chain Analyst,42928.05,2025,1976,2020,2020,Inactive,1
Female,Operations,Supply Chain Analyst,320065.80000000005,2025,1976,2020,2021,Inactive,8
Female,Operations,Supply Chain Analyst,302150.88999999996,2025,1976,2020,2022,Inactive,8
Female,Operations,Supply Chain Analyst,499235.19999999995,2025,1976,2020,2023,Inactive,13
Female,Operations,Supply Chain Analyst,564567.1,2025,1976,2020,2024,Inactive,14
Female,Operations,Supply Chain Analyst,120283.62,2025,1976,2020,2025,Inactive,3
Female,Operations,Supply Chain Analyst,5351794.330000001,2025,1976,2020,,Active,132
Female,Operations,Vendor Manager,196052.12,2025,1976,2020,2020,Inactive,5
Female,Operations,Vendor Manager,461576.95,2025,1976,2020,2021,Inactive,12
Female,Operations,Vendor Manager,359390.10000000003,2025,1976,2020,2022,Inactive,9
Female,Operations,Vendor Manager,263420.56999999995,2025,1976,2020,2023,Inactive,6
Female,Operations,Vendor Manager,561999.07,2025,1976,2020,2024,Inactive,13
Female,Operations,Vendor Manager,108881.57,2025,1976,2020,2025,Inactive,3
Female,Operations,Vendor Manager,4970365.6,2025,1976,2020,,Active,126
Female,Operations,Warehouse Manager,105487.54,2025,1976,2020,2020,Inactive,3
Female,Operations,Warehouse Manager,442271.3900000001,2025,1976,2020,2021,Inactive,12
Female,Operations,Warehouse Manager,686520.9199999999,2025,1976,2020,2022,Inactive,17
Female,Operations,Warehouse Manager,837444.0100000001,2025,1976,2020,2023,Inactive,21
Female,Operations,Warehouse Manager,456935.71,2025,1976,2020,2024,Inactive,11
Female,Operations,Warehouse Manager,233392.21,2025,1976,2020,2025,Inactive,6
Female,Operations,Warehouse Manager,5787433.959999998,2025,1976,2020,,Active,144
Female,Sales,Account Executive,116208.96,2025,1976,2020,2020,Inactive,3
Female,Sales,Account Executive,415417.28,2025,1976,2020,2021,Inactive,10
Female,Sales,Account Executive,319784.6699999999,2025,1976,2020,2022,Inactive,8
Female,Sales,Account Executive,393261.15,2025,1976,2020,2023,Inactive,10
Female,Sales,Account Executive,581172.9,2025,1976,2020,2024,Inactive,15
Female,Sales,Account Executive,115350.46,2025,1976,2020,2025,Inactive,3
Female,Sales,Account Executive,5129621.740000001,2025,1976,2020,,Active,128
Female,Sales,Account Manager,181664.87,2025,1976,2020,2020,Inactive,4
Female,Sales,Account Manager,488172.64999999997,2025,1976,2020,2021,Inactive,13
Female,Sales,Account Manager,576562.9199999999,2025,1976,2020,2022,Inactive,15
Female,Sales,Account Manager,610640.12,2025,1976,2020,2023,Inactive,15
Female,Sales,Account Manager,621729.87,2025,1976,2020,2024,Inactive,15
Female,Sales,Account Manager,43221.44,2025,1976,2020,2025,Inactive,1
Female,Sales,Account Manager,4833321.66,2025,1976,2020,,Active,120
Female,Sales,Area Sales Manager,198207.72000000003,2025,1976,2020,2020,Inactive,5
Female,Sales,Area Sales Manager,696270.0599999999,2025,1976,2020,2021,Inactive,18
Female,Sales,Area Sales Manager,510196.20999999996,2025,1976,2020,2022,Inactive,13
Female,Sales,Area Sales Manager,245896.28,2025,1976,2020,2023,Inactive,6
Female,Sales,Area Sales Manager,346495.88,2025,1976,2020,2024,Inactive,9
Female,Sales,Area Sales Manager,130531.5,2025,1976,2020,2025,Inactive,3
Female,Sales,Area Sales Manager,5300732.519999996,2025,1976,2020,,Active,129
Female,Sales,Business Development Executive,208257.32,2025,1976,2020,2020,Inactive,5
Female,Sales,Business Development Executive,490875.08999999997,2025,1976,2020,2021,Inactive,13
Female,Sales,Business Development Executive,687393.5800000002,2025,1976,2020,2022,Inactive,17
Female,Sales,Business Development Executive,493372.60000000003,2025,1976,2020,2023,Inactive,12
Female,Sales,Business Development Executive,517113.5,2025,1976,2020,2024,Inactive,14
Female,Sales,Business Development Executive,117694.84,2025,1976,2020,2025,Inactive,3
Female,Sales,Business Development Executive,4904286.029999998,2025,1976,2020,,Active,126
Female,Sales,Channel Sales Manager,192488.40000000002,2025,1976,2020,2020,Inactive,5
Female,Sales,Channel Sales Manager,468684.05,2025,1976,2020,2021,Inactive,12
Female,Sales,Channel Sales Manager,529014.21,2025,1976,2020,2022,Inactive,13
Female,Sales,Channel Sales Manager,441457.0,2025,1976,2020,2023,Inactive,11
Female,Sales,Channel Sales Manager,851792.63,2025,1976,2020,2024,Inactive,21
Female,Sales,Channel Sales Manager,145633.95,2025,1976,2020,2025,Inactive,4
Female,Sales,Channel Sales Manager,5235403.4,2025,1976,2020,,Active,132
Female,Sales,Customer Success Manager,32957.57,2025,1976,2020,2020,Inactive,1
Female,Sales,Customer Success Manager,261639.63999999996,2025,1976,2020,2021,Inactive,6
Female,Sales,Customer Success Manager,380097.41,2025,1976,2020,2022,Inactive,10
Female,Sales,Customer Success Manager,220910.81,2025,1976,2020,2023,Inactive,5
Female,Sales,Customer Success Manager,457993.24999999994,2025,1976,2020,2024,Inactive,12
Female,Sales,Customer Success Manager,95699.13,2025,1976,2020,2025,Inactive,2
Female,Sales,Customer Success Manager,5234395.289999999,2025,1976,2020,,Active,133
Female,Sales,Enterprise Sales Executive,99302.72,2025,1976,2020,2020,Inactive,3
Female,Sales,Enterprise Sales Executive,593094.4700000001,2025,1976,2020,2021,Inactive,15
Female,Sales,Enterprise Sales Executive,348915.36,2025,1976,2020,2022,Inactive,9
Female,Sales,Enterprise Sales Executive,326213.38,2025,1976,2020,2023,Inactive,8
Female,Sales,Enterprise Sales Executive,471467.99,2025,1976,2020,2024,Inactive,12
Female,Sales,Enterprise Sales Executive,138940.83,2025,1976,2020,2025,Inactive,3
Female,Sales,Enterprise Sales Executive,4949194.379999999,2025,1976,2020,,Active,124
Female,Sales,Field Sales Representative,66949.70999999999,2025,1976,2020,2020,Inactive,2
Female,Sales,Field Sales Representative,441623.25,2025,1976,2020,2021,Inactive,11
Female,Sales,Field Sales Representative,427151.3599999999,2025,1976,2020,2022,Inactive,12
Female,Sales,Field Sales Representative,537569.7200000001,2025,1976,2020,2023,Inactive,13
Female,Sales,Field Sales Representative,751820.98,2025,1976,2020,2024,Inactive,19
Female,Sales,Field Sales Representative,83312.76,2025,1976,2020,2025,Inactive,2
Female,Sales,Field Sales Representative,4539043.909999999,2025,1976,2020,,Active,115
Female,Sales,Inside Sales Associate,117376.23999999999,2025,1976,2020,2020,Inactive,3
Female,Sales,Inside Sales Associate,348714.25,2025,1976,2020,2021,Inactive,9
Female,Sales,Inside Sales Associate,434860.74,2025,1976,2020,2022,Inactive,11
Female,Sales,Inside Sales Associate,608693.91,2025,1976,2020,2023,Inactive,15
Female,Sales,Inside Sales Associate,686546.32,2025,1976,2020,2024,Inactive,17
Female,Sales,Inside Sales Associate,123314.06,2025,1976,2020,2025,Inactive,3
Female,Sales,Inside Sales Associate,5430576.400000005,2025,1976,2020,,Active,138
Female,Sales,Key Account Manager,189986.16999999998,2025,1976,2020,2020,Inactive,4
Female,Sales,Key Account Manager,545939.6799999999,2025,1976,2020,2021,Inactive,14
Female,Sales,Key Account Manager,415831.98,2025,1976,2020,2022,Inactive,10
Female,Sales,Key Account Manager,579108.87,2025,1976,2020,2023,Inactive,14
Female,Sales,Key Account Manager,471641.78,2025,1976,2020,2024,Inactive,12
Female,Sales,Key Account Manager,37293.09,2025,1976,2020,2025,Inactive,1
Female,Sales,Key Account Manager,5170722.420000001,2025,1976,2020,,Active,128
Female,Sales,Lead Generation Specialist,119121.92,2025,1976,2020,2020,Inactive,3
Female,Sales,Lead Generation Specialist,255231.39999999997,2025,1976,2020,2021,Inactive,7
Female,Sales,Lead Generation Specialist,594327.1900000001,2025,1976,2020,2022,Inactive,14
Female,Sales,Lead Generation Specialist,411330.45999999996,2025,1976,2020,2023,Inactive,10
Female,Sales,Lead Generation Specialist,496344.99000000005,2025,1976,2020,2024,Inactive,12
Female,Sales,Lead Generation Specialist,128139.54999999999,2025,1976,2020,2025,Inactive,3
Female,Sales,Lead Generation Specialist,5592183.84,2025,1976,2020,,Active,143
Female,Sales,Regional Sales Director,110490.14,2025,1976,2020,2020,Inactive,3
Female,Sales,Regional Sales Director,380044.82999999996,2025,1976,2020,2021,Inactive,10
Female,Sales,Regional Sales Director,701521.24,2025,1976,2020,2022,Inactive,18
Female,Sales,Regional Sales Director,405454.82,2025,1976,2020,2023,Inactive,10
Female,Sales,Regional Sales Director,364843.7899999999,2025,1976,2020,2024,Inactive,9
Female,Sales,Regional Sales Director,4645783.109999999,2025,1976,2020,,Active,118
Female,Sales,Retail Sales Associate,89980.97,2025,1976,2020,2020,Inactive,2
Female,Sales,Retail Sales Associate,495503.46,2025,1976,2020,2021,Inactive,12
Female,Sales,Retail Sales Associate,400480.8,2025,1976,2020,2022,Inactive,10
Female,Sales,Retail Sales Associate,613654.0900000001,2025,1976,2020,2023,Inactive,16
Female,Sales,Retail Sales Associate,577165.03,2025,1976,2020,2024,Inactive,14
Female,Sales,Retail Sales Associate,160388.68,2025,1976,2020,2025,Inactive,4
Female,Sales,Retail Sales Associate,5397847.51,2025,1976,2020,,Active,134
Female,Sales,Sales Consultant,115287.88999999998,2025,1976,2020,2020,Inactive,3
Female,Sales,Sales Consultant,395573.59,2025,1976,2020,2021,Inactive,10
Female,Sales,Sales Consultant,409534.74999999994,2025,1976,2020,2022,Inactive,10
Female,Sales,Sales Consultant,602336.7499999999,2025,1976,2020,2023,Inactive,15
Female,Sales,Sales Consultant,536952.43,2025,1976,2020,2024,Inactive,13
Female,Sales,Sales Consultant,72926.48999999999,2025,1976,2020,2025,Inactive,2
Female,Sales,Sales Consultant,5193639.439999998,2025,1976,2020,,Active,127
Female,Sales,Sales Enablement Specialist,32844.02,2025,1976,2020,2020,Inactive,1
Female,Sales,Sales Enablement Specialist,229477.84,2025,1976,2020,2021,Inactive,6
Female,Sales,Sales Enablement Specialist,306100.14,2025,1976,2020,2022,Inactive,7
Female,Sales,Sales Enablement Specialist,725093.95,2025,1976,2020,2023,Inactive,18
Female,Sales,Sales Enablement Specialist,485358.4,2025,1976,2020,2024,Inactive,12
Female,Sales,Sales Enablement Specialist,75740.45,2025,1976,2020,2025,Inactive,2
Female,Sales,Sales Enablement Specialist,4957416.400000002,2025,1976,2020,,Active,126
Female,Sales,Sales Engineer,38111.75,2025,1976,2020,2020,Inactive,1
Female,Sales,Sales Engineer,645662.92,2025,1976,2020,2021,Inactive,16
Female,Sales,Sales Engineer,524281.07000000007,2025,1976,2020,2022,Inactive,14
Female,Sales,Sales Engineer,419953.86,2025,1976,2020,2023,Inactive,10
Female,Sales,Sales Engineer,675876.4099999999,2025,1976,2020,2024,Inactive,17
Female,Sales,Sales Engineer,142852.18,2025,1976,2020,2025,Inactive,4
Female,Sales,Sales Engineer,5025443.37,2025,1976,2020,,Active,129
Female,Sales,Sales Manager,159433.72999999998,2025,1976,2020,2020,Inactive,4
Female,Sales,Sales Manager,612339.07,2025,1976,2020,2021,Inactive,16
Female,Sales,Sales Manager,378423.54999999993,2025,1976,2020,2022,Inactive,10
Female,Sales,Sales Manager,373567.96,2025,1976,2020,2023,Inactive,9
Female,Sales,Sales Manager,296082.57999999996,2025,1976,2020,2024,Inactive,8
Female,Sales,Sales Manager,114724.46,2025,1976,2020,2025,Inactive,3
Female,Sales,Sales Manager,5461522.839999997,2025,1976,2020,,Active,139
Female,Sales,Sales Operations Analyst,47963.82,2025,1976,2020,2020,Inactive,1
Female,Sales,Sales Operations Analyst,343014.09,2025,1976,2020,2021,Inactive,8
Female,Sales,Sales Operations Analyst,642252.46,2025,1976,2020,2022,Inactive,16
